id;nomClient;adresseClient;idEtat;id2;tempsInsc;somme1;somme2
2249;American Apartments;1882 St. Johns;11;38;29/10/2000 06:13;80440;22655.053
2278;American Apartments;1660 Park Ave.;33;43;11/11/1982 10:53;71680;95696.57
2509;American Apartments;1155 Ridgewood Drive;7;5;17/06/1982 23:13;10926;19380.463
2695;American Apartments;2112 Ravine Drive;12;50;16/01/1993 23:35;30738;74435.91
3019;American Apartments;1535 Knollwood Drive;50;5;01/05/2006 19:42;7667;57220.445
3393;American Apartments;965 Marion Place Apt. 65C;27;9;26/11/2000 15:07;63604;45364.793
3591;American Apartments;2045 St. johns Ave.;11;48;20/08/1970 01:27;91426;84196.63
3740;American Apartments;750 Homewood Ave.;29;50;16/05/1972 22:33;14112;64475.113
4032;American Apartments;3062 Lindenwood Ln.;33;47;16/06/1994 10:47;38728;51424.324
4041;American Apartments;1550 Ridge Rd.;46;33;13/03/1978 01:20;22508;42355.0
4127;American Apartments;632 Florence Dr.;28;1;22/02/2000 19:33;92714;71352.95
4335;American Apartments;35 Glenlake Dr.;27;27;22/11/2004 19:33;10975;95901.69
4448;American Apartments;1337 Cavell Ave.;20;47;20/02/1989 06:40;78632;50510.992
4483;American Apartments;2632 Prarie Ln.;2;16;30/10/1982 05:27;40950;39763.76
4821;American Apartments;368 Woodland Rd.;29;16;23/08/1999 10:20;60089;95480.1
51;American Deli Workers Union;618 Sheriden rd.;4;38;04/09/1974 21:53;11072;9563.755
241;American Deli Workers Union;965 Marion Place Apt. 65C;18;37;24/08/1989 12:07;77004;91588.78
283;American Deli Workers Union;1858 Balsam Way;46;16;20/07/2004 20:33;79056;0.2297
574;American Deli Workers Union;241 Callan Rd.;31;47;06/08/1980 17:28;29380;30175.605
704;American Deli Workers Union;1287 Glencoe Ave.;18;3;21/10/2005 14:07;37764;67390.375
969;American Deli Workers Union;807 Old Trail Rd.;36;50;24/05/1993 17:13;9656;58752.836
1066;American Deli Workers Union;1660 Park Ave.;41;49;02/01/1970 03:47;36441;2859.3745
1122;American Deli Workers Union;1486 Oakwood;30;36;28/04/2001 10:07;20548;34310.77
1708;American Deli Workers Union;1155 Ridgewood Drive;9;18;15/12/1989 12:15;77726;80721.34
1715;American Deli Workers Union;600 Central Ave;22;35;17/01/2000 13:22;11396;51072.63
1792;American Deli Workers Union;3148 cottonwood Ct.;18;19;03/05/1972 17:53;3927;10593.454
1855;American Deli Workers Union;201-C Frontage Rd.;24;25;21/10/1993 11:40;85316;81975.164
1994;American Deli Workers Union;917 Fairview Ave.  Apt. 982;33;46;04/04/2003 14:42;39032;68743.45
2091;American Deli Workers Union;1535 Knollwood Drive;25;44;22/12/2006 15:07;94542;45456.016
2286;American Deli Workers Union;3150 Skokie Valley Rd.;36;39;21/06/1974 16:20;6668;63084.598
2349;American Deli Workers Union;313 Grove Ave.;48;1;07/10/1980 10:47;20192;90842.66
2376;American Deli Workers Union;1482 Concorde Circle;25;20;10/03/1992 11:35;71110;83162.64
2636;American Deli Workers Union;1795 Lake Cook Rd.;37;22;17/03/1992 02:40;48036;25436.053
2760;American Deli Workers Union;1550 Ridge Rd.;10;18;26/05/2005 22:20;68422;11796.388
2770;American Deli Workers Union;1337 Cavell Ave.;34;29;04/12/2003 01:07;65408;73115.99
3227;American Deli Workers Union;4259 W. Lake Ave.;24;41;08/11/2006 00:27;54740;92976.79
3460;American Deli Workers Union;5518 Madison St.;9;47;23/12/1977 12:15;74672;29760.283
3888;American Deli Workers Union;430 Oakland Drive;45;30;18/04/2005 05:53;60081;16612.906
4231;American Deli Workers Union;1633 McGovern place;48;35;24/12/1994 20:13;12130;48504.367
4409;American Deli Workers Union;38976 Forest View Rd.;32;46;20/07/1971 13:13;57389;84318.54
4462;American Deli Workers Union;1714 Clifton Rd.;16;16;08/09/1985 05:00;86964;86969.31
4475;American Deli Workers Union;1065 Hillcrest Circle;30;35;03/10/1992 09:13;94457;96850.625
4661;American Deli Workers Union;224  Highwood Ave.;25;38;02/07/2000 02:07;1625;41276.223
4679;American Deli Workers Union;2632 Prarie Ln.;16;27;29/11/1980 06:28;34592;916.5952
4706;American Deli Workers Union;654 Walnut Rd.;33;28;12/08/2000 18:07;85395;84180.93
4834;American Deli Workers Union;4522 N. Greenview Apt. 1B;5;6;05/04/1994 16:33;4000;65861.02
181;Ampro Office Team Ltd.;844 Spruce St.;29;1;20/09/1990 11:42;97120;18963.72
357;Ampro Office Team Ltd.;3059 Priscilla Court;9;19;17/01/2001 06:27;16817;1340.7396
457;Ampro Office Team Ltd.;12 Craven Way;23;11;21/01/2007 17:20;83310;17137.412
510;Ampro Office Team Ltd.;616 Cobblestone Cir.;34;8;19/06/1992 05:15;75024;39462.523
540;Ampro Office Team Ltd.;628 Orwenstensia;12;49;19/05/1972 13:42;61602;14794.876
639;Ampro Office Team Ltd.;671 Blackstone Ave.;38;48;12/03/2006 21:47;59760;87312.195
723;Ampro Office Team Ltd.;218 Oakridge Ave.;17;20;20/03/1992 02:53;41360;87468.766
940;Ampro Office Team Ltd.;872 Virginia Rd.;20;25;06/11/2006 08:00;76237;61780.09
983;Ampro Office Team Ltd.;1185 County line Rd.;45;18;10/02/2001 10:13;32236;97580.38
1114;Ampro Office Team Ltd.;581 Hill St. Apt. 234;17;14;11/04/1982 08:00;49844;99499.63
1292;Ampro Office Team Ltd.;2505 Allison ct.;28;29;07/02/2006 06:55;14862;75264.14
1368;Ampro Office Team Ltd.;1715 Chicago Ave.;7;3;06/12/1970 19:33;30211;60300.574
1442;Ampro Office Team Ltd.;629 Kincaid Ave.;44;41;04/11/2001 15:47;72430;3663.6072
1561;Ampro Office Team Ltd.;1795 Lake Cook Rd.;43;14;13/07/1985 11:53;49176;31444.504
1804;Ampro Office Team Ltd.;1777 balsamic Ave.;46;47;30/10/2000 22:47;93212;81267.84
1842;Ampro Office Team Ltd.;1875 Roger Williams Ave.;47;46;13/12/1970 18:13;46536;30500.582
1950;Ampro Office Team Ltd.;139 Bay Colony Dr.;28;9;08/10/2000 08:47;29396;34645.15
2300;Ampro Office Team Ltd.;872 Virginia Rd.;22;42;29/01/2007 19:47;56272;31494.893
2513;Ampro Office Team Ltd.;425 Lake Ave.;45;13;16/10/1971 03:15;52930;13280.132
2563;Ampro Office Team Ltd.;3385 University Ave.;28;9;28/03/1986 02:13;67665;4521.674
2564;Ampro Office Team Ltd.;1235 Easton Rd.;50;40;12/01/2000 22:15;29328;15760.862
2790;Ampro Office Team Ltd.;1270 Linden Ave.;42;24;07/02/1990 14:13;4058;6935.7393
2972;Ampro Office Team Ltd.;1234 Devonshire Court;27;34;05/02/2001 23:35;29814;20176.336
3366;Ampro Office Team Ltd.;1907 S. Prospect Ave.;48;50;04/03/2001 23:33;27680;38900.832
3454;Ampro Office Team Ltd.;1270 Linden Ave.;38;34;18/08/1994 17:28;43614;76304.63
3826;Ampro Office Team Ltd.;629 Kincaid Ave.;6;36;14/06/1978 00:08;96050;42958.664
3870;Ampro Office Team Ltd.;600 Central Ave;36;12;08/10/2005 11:28;40670;17312.95
3921;Ampro Office Team Ltd.;2032 Northbrook Ct.;9;42;01/06/2005 05:27;6372;20704.49
4068;Ampro Office Team Ltd.;1575 Oak Ave.  Apt. 2C;11;25;12/07/1971 10:47;75325;73772.16
4131;Ampro Office Team Ltd.;1660 Park Ave.;33;43;12/10/1989 13:53;25476;44908.75
4210;Ampro Office Team Ltd.;368 Woodland Rd.;17;11;12/03/1970 22:02;84293;37315.844
4264;Ampro Office Team Ltd.;1704 Ridgelee Rd;40;36;08/05/2006 06:48;43226;22785.723
4378;Ampro Office Team Ltd.;1233 Arbor Rd.;49;21;13/02/1996 16:02;14410;43411.555
4508;Ampro Office Team Ltd.;1795 Lake Cook Rd.;23;14;29/03/1985 16:00;96816;21370.285
4581;Ampro Office Team Ltd.;726 White Oaks Ave.;30;45;06/10/2000 06:22;9446;93930.766
4719;Ampro Office Team Ltd.;1860 Parkside Ln.;13;14;18/04/1986 09:20;41849;80686.28
4958;Ampro Office Team Ltd.;1547 Knolwood Rd.;26;7;15/08/1993 08:33;14620;77980.19
31;Arthur M. Feildberg Galleries;1220 Heather Lane;37;24;13/05/1992 04:22;82248;70587.66
252;Arthur M. Feildberg Galleries;3901 Chester Ave. Apt. 3C;18;48;11/05/1986 13:53;54885;85709.96
446;Arthur M. Feildberg Galleries;1155 Ridgewood Drive;2;10;18/11/2000 01:08;21354;67600.55
561;Arthur M. Feildberg Galleries;45 South Deer Creek Drive;3;2;24/04/2001 00:40;75518;18374.137
642;Arthur M. Feildberg Galleries;614 green bay Rd.;26;36;17/02/1996 23:33;59468;57504.613
800;Arthur M. Feildberg Galleries;4467 Sheridan Rd.;44;17;12/05/1971 02:33;54748;41576.008
1039;Arthur M. Feildberg Galleries;1860 Parkside Ln.;16;31;26/04/1994 23:40;67878;17205.646
1341;Arthur M. Feildberg Galleries;2678 Sheridan Rd.;20;31;23/05/1986 03:40;48835;19494.525
1375;Arthur M. Feildberg Galleries;21 Lakeview Terrace #2312;18;40;26/06/1986 00:48;19544;62060.355
1586;Arthur M. Feildberg Galleries;2922 Twin Oaks Drive;11;39;07/08/1993 13:42;77465;87460.23
1622;Arthur M. Feildberg Galleries;1450 Harding Ave.;43;3;11/07/1986 11:00;66692;90992.414
2149;Arthur M. Feildberg Galleries;1679 McCraren;49;44;04/11/1989 16:27;44400;19144.354
2416;Arthur M. Feildberg Galleries;937 Judson Ave.;35;8;22/02/1977 22:53;92954;40928.027
2663;Arthur M. Feildberg Galleries;10 Marquette Rd.;44;39;26/02/2006 20:27;51364;82737.18
2856;Arthur M. Feildberg Galleries;1547 Vine;19;23;10/09/1983 08:35;85530;15920.891
2898;Arthur M. Feildberg Galleries;430 Oakland Drive;14;22;15/12/2000 01:07;31454;86127.03
3139;Arthur M. Feildberg Galleries;2870 Skokie Rd.;37;41;20/12/1993 15:07;14199;34400.816
3326;Arthur M. Feildberg Galleries;1882 St. Johns;2;39;19/07/1992 07:28;99530;16100.54
3361;Arthur M. Feildberg Galleries;218 Oakridge Ave.;28;19;11/10/2004 00:47;74350;65090.203
3363;Arthur M. Feildberg Galleries;2112 Ravine Drive;45;7;22/06/2000 22:35;85543;47360.72
3664;Arthur M. Feildberg Galleries;302-A Crestwood Village Rd.;35;13;30/06/2004 17:13;31870;51668.39
3669;Arthur M. Feildberg Galleries;115 Judson Rd.;47;39;15/02/1972 11:07;93514;76399.53
3688;Arthur M. Feildberg Galleries;1270 Linden Ave.;31;1;07/06/1989 06:20;79839;54144.355
4008;Arthur M. Feildberg Galleries;2632 Prarie Ln.;10;26;21/01/1996 12:28;6944;71364.94
4190;Arthur M. Feildberg Galleries;120 high St.;14;27;17/10/1982 00:47;83512;35791.508
4391;Arthur M. Feildberg Galleries;433 Burton Ave.;2;42;12/05/2001 21:40;26368;92361.22
4496;Arthur M. Feildberg Galleries;1715 Chicago Ave.;35;29;04/01/2000 10:40;15556;25545.32
4546;Arthur M. Feildberg Galleries;1752 Clinton Ave.;40;42;29/10/1989 10:27;81142;59697.55
4835;Arthur M. Feildberg Galleries;2148 Eastview Dr.;2;41;15/09/1982 02:07;88126;81281.625
4968;Arthur M. Feildberg Galleries;135 Lakewood place;31;3;16/08/1971 15:13;32060;98220.84
4979;Arthur M. Feildberg Galleries;1752 Clinton Ave.;11;21;20/06/1986 05:55;37648;11500.701
115;Auto Interior Carpeting Compan;844 Spruce St.;48;40;13/04/2001 09:00;49944;34638.434
191;Auto Interior Carpeting Compan;22 Clay rd.;15;6;03/02/2005 21:48;11110;51360.98
300;Auto Interior Carpeting Compan;1234 Devonshire Court;2;10;15/12/1987 00:42;10374;55331.598
739;Auto Interior Carpeting Compan;224  Highwood Ave.;10;24;10/06/1975 11:15;90339;45848.76
1016;Auto Interior Carpeting Compan;433 Burton Ave.;31;13;09/07/1986 22:08;36308;89002.52
1125;Auto Interior Carpeting Compan;654 Walnut Rd.;26;39;13/10/2002 11:55;33884;6887.4814
1403;Auto Interior Carpeting Compan;1679 McCraren;5;48;26/05/1978 04:07;71812;45100.875
1568;Auto Interior Carpeting Compan;746 Judson Place;6;47;20/10/2000 03:42;55680;3800.132
1686;Auto Interior Carpeting Compan;12 Craven Way;20;12;08/05/1990 10:47;11143;3373.2075
1839;Auto Interior Carpeting Compan;1859 Green Bay Rd.;47;31;04/12/2001 13:33;31600;54724.945
2092;Auto Interior Carpeting Compan;224  Highwood Ave.;21;10;02/06/1978 19:27;53331;49790.137
2545;Auto Interior Carpeting Compan;600 Central Ave.;38;1;02/01/1985 07:47;11688;28352.398
2590;Auto Interior Carpeting Compan;1155 Ridgewood Drive;43;5;16/06/1986 11:00;12610;26014.531
2614;Auto Interior Carpeting Compan;242 Ashland Ave.;3;23;26/02/2001 12:00;23007;99680.15
2736;Auto Interior Carpeting Compan;750 Homewood Ave.;49;20;27/08/1977 21:00;60498;52580.406
2832;Auto Interior Carpeting Compan;788 Tennyson Ave.;4;12;28/03/1994 04:02;75922;59000.902
3577;Auto Interior Carpeting Compan;54 Lakeview Terrace;42;4;14/05/2002 02:20;52666;63904.418
3639;Auto Interior Carpeting Compan;115 Pleasent Ave.;11;14;28/06/2001 08:20;20380;13460.984
3684;Auto Interior Carpeting Compan;433 Burton Ave.;2;47;30/11/2000 21:08;94412;90818.164
3748;Auto Interior Carpeting Compan;334 Lynn Terrace;2;5;02/01/1980 22:27;76790;69888.94
3766;Auto Interior Carpeting Compan;632 Florence Dr.;22;12;12/12/1997 04:13;35659;60881.035
3905;Auto Interior Carpeting Compan;937 Judson Ave.;24;11;21/04/1993 14:47;84824;19250.21
3996;Auto Interior Carpeting Compan;21 Lakeview Terrace #2312;13;28;24/02/1970 17:08;79304;99812.85
4086;Auto Interior Carpeting Compan;1575 Oak Ave.  Apt. 2C;10;31;18/10/1986 07:13;56415;8100.168
4114;Auto Interior Carpeting Compan;1875 Roger Williams Ave.;26;21;14/11/1972 22:15;93610;15044.91
4167;Auto Interior Carpeting Compan;4467 Sheridan Rd.;11;35;16/01/1977 01:48;50767;67768.51
4605;Auto Interior Carpeting Compan;937 Judson Ave.;32;21;30/07/1983 16:35;17430;41004.523
4755;Auto Interior Carpeting Compan;1619 Judson Ave. Apt #34B;44;41;22/01/2000 14:27;5000;160.1849
62;BBQ Smith's Tex Mex;1101 Deerfield Place;9;5;24/08/2000 03:00;36616;7362.8438
274;BBQ Smith's Tex Mex;2112 Ravine Drive;16;19;16/05/1992 15:42;31160;33792.79
321;BBQ Smith's Tex Mex;456 Groverland Ave.;1;17;06/06/1980 09:15;62161;48940.266
398;BBQ Smith's Tex Mex;1975 elmwood Circle;13;20;20/09/1978 01:40;7870;32641.863
424;BBQ Smith's Tex Mex;225 Jeffrys Place;3;26;15/10/2001 04:22;49620;226.2824
440;BBQ Smith's Tex Mex;3181 Barkwood Ct.;15;48;01/02/2002 04:53;11188;56488.57
600;BBQ Smith's Tex Mex;1077 Court Ave.;20;33;25/04/2007 12:20;92720;4892.0225
838;BBQ Smith's Tex Mex;3487 Green Bay Rd.;32;40;01/03/1990 21:35;8384;31265.871
1405;BBQ Smith's Tex Mex;1907 S. Prospect Ave.;34;15;21/04/1980 21:20;11362;40676.164
1498;BBQ Smith's Tex Mex;1550 Ridge Rd.;5;6;25/12/1980 13:47;89182;57442.047
1711;BBQ Smith's Tex Mex;241 Callan Rd.;26;42;22/07/2003 23:00;88875;40567.586
1825;BBQ Smith's Tex Mex;511 Maple Ave.  Apt. 1B;46;42;19/02/1990 11:35;32720;2660.394
1848;BBQ Smith's Tex Mex;937 Judson Ave.;19;47;30/06/1985 18:20;47097;55919.457
1851;BBQ Smith's Tex Mex;445 Park Ave.;17;47;13/04/2000 14:00;14578;10525.168
1863;BBQ Smith's Tex Mex;839 Burton Ave;1;34;25/09/2006 13:00;33713;78023.695
2081;BBQ Smith's Tex Mex;807 Old Trail Rd.;12;10;03/10/1975 21:27;26120;45275.836
2183;BBQ Smith's Tex Mex;1795 Lake Cook Rd.;45;42;04/08/2006 18:35;37244;21246.04
2328;BBQ Smith's Tex Mex;245 Oakridge Ave.;20;34;05/12/2005 11:33;66312;5153.6504
2341;BBQ Smith's Tex Mex;3062 Lindenwood Ln.;20;16;04/05/1986 15:13;23168;5124.79
2387;BBQ Smith's Tex Mex;120 high St.;35;30;07/11/2002 20:13;21760;1638.3276
2406;BBQ Smith's Tex Mex;1875 Roger Williams Ave.;36;43;14/05/1992 08:08;10000;38040.65
2487;BBQ Smith's Tex Mex;4763 Blackhawk Rd.;3;14;10/04/2000 23:35;10718;66480.195
2612;BBQ Smith's Tex Mex;1444 Chantilly Ln.;31;17;18/05/1993 13:15;91395;43944.05
2681;BBQ Smith's Tex Mex;629 Kincaid Ave.;36;44;22/08/1993 07:13;58646;49783.133
2930;BBQ Smith's Tex Mex;746 Judson Place;35;7;14/08/1977 18:22;1251;64666.594
4217;BBQ Smith's Tex Mex;1907 S. Prospect Ave.;22;24;01/07/2003 17:55;6382;13096.705
4290;BBQ Smith's Tex Mex;1 Twin Oaks Place;3;6;20/04/2001 18:47;77440;42101.39
4401;BBQ Smith's Tex Mex;929 Brittany Ave.;48;31;22/10/1972 01:00;40649;97788.87
4670;BBQ Smith's Tex Mex;2505 Allison ct.;27;25;26/05/2000 10:47;88016;26048.064
4734;BBQ Smith's Tex Mex;1858 Balsam Way;28;10;22/11/1983 14:40;33282;37540.67
4836;BBQ Smith's Tex Mex;614 green bay Rd.;39;27;23/05/1974 08:48;40860;56000.54
4854;BBQ Smith's Tex Mex;1155 Ridgewood Drive;19;37;26/08/1972 07:53;21470;83612.79
86;Bako Delicatessen;628 Orwenstensia;19;49;27/03/1971 05:33;90980;2568.5854
276;Bako Delicatessen;2678 Sheridan Rd.;20;48;15/09/2000 19:27;60223;13588.852
680;Bako Delicatessen;1270 Linden Ave.;5;17;17/05/1986 08:47;43655;7862.081
1017;Bako Delicatessen;14836 W. River Oaks Dr.;22;36;15/01/1997 20:27;23008;78948.44
1096;Bako Delicatessen;3148 cottonwood Ct.;31;9;21/04/2006 03:13;81834;5601.7573
1140;Bako Delicatessen;2112 Ravine Drive;16;3;04/11/1990 06:27;94961;84250.26
1164;Bako Delicatessen;1482 Concorde Circle;12;46;09/08/1993 13:40;38071;20908.855
1318;Bako Delicatessen;201-C Frontage Rd.;25;46;06/02/1974 05:20;23760;74270.03
1436;Bako Delicatessen;12 Broadview Lane;50;21;15/03/1977 18:53;53460;15584.427
1476;Bako Delicatessen;1715 Chicago Ave.;5;40;18/01/2006 00:53;91920;78472.83
1607;Bako Delicatessen;406 Trinity Ct.;28;34;12/09/1990 18:20;94906;84608.945
1649;Bako Delicatessen;1619 Judson Ave. Apt #34B;7;49;15/11/1985 10:53;82639;87018.69
1704;Bako Delicatessen;770 Exmoor Rd.;42;15;24/05/2002 12:20;60883;74461.055
2611;Bako Delicatessen;505 N. Frances St.;5;39;06/03/1970 19:33;14675;21022.535
2761;Bako Delicatessen;225 Jeffrys Place;29;9;07/03/2006 21:35;34641;29775.467
2829;Bako Delicatessen;218 Oakridge Ave.;11;7;17/07/1999 09:27;92215;75522.164
3017;Bako Delicatessen;854 Woodbine;47;44;10/10/2001 05:40;38698;42400.94
3303;Bako Delicatessen;1975 elmwood Circle;27;25;16/03/1971 08:27;12536;83939.86
3391;Bako Delicatessen;1619 Judson Ave. Apt #34B;26;47;26/04/1974 09:20;37200;27842.236
3501;Bako Delicatessen;1220 Heather Lane;14;3;08/05/2001 06:33;61328;9379.75
3535;Bako Delicatessen;1270 Linden Ave.;6;19;29/07/1989 15:55;70730;49666.715
3552;Bako Delicatessen;1155 Ridgewood Drive;47;3;11/10/1980 09:13;17338;17000.814
3819;Bako Delicatessen;1436 Waverly Rd.;12;26;28/11/2002 18:02;29211;90090.03
4013;Bako Delicatessen;2922 Twin Oaks Drive;31;6;21/10/2005 09:13;43036;76804.94
4364;Bako Delicatessen;1715 Chicago Ave.;42;9;26/07/2000 09:27;57944;82344.58
4455;Bako Delicatessen;1547 Knolwood Rd.;21;46;23/05/2001 21:13;58930;40382.797
4540;Bako Delicatessen;1875 Roger Williams Ave.;10;7;09/03/2000 06:13;14258;75620.79
4617;Bako Delicatessen;1875 Roger Williams Ave.;32;23;31/08/1977 19:27;66548;72580.69
4671;Bako Delicatessen;14836 W. River Oaks Dr.;21;5;12/12/1971 04:27;85737;99414.664
4714;Bako Delicatessen;231 Sheriden Rd.;43;35;06/07/1983 01:40;78544;81856.63
4922;Bako Delicatessen;618 Sheriden rd.;38;1;10/06/1994 15:53;57275;53440.008
74;Bee Line Publishing;3344 Beachwood Ln.;46;30;18/02/2006 12:55;33150;51721.266
198;Bee Line Publishing;671 Blackstone Ave.;7;12;22/01/2002 13:35;22784;89725.48
556;Bee Line Publishing;14836 W. River Oaks Dr.;48;25;09/03/1983 23:20;83476;10330.699
625;Bee Line Publishing;643 De Temple Rd.;31;44;11/04/1982 19:07;45018;50680.47
759;Bee Line Publishing;2870 Skokie Rd.;3;9;29/06/1993 14:20;78515;38901.566
1112;Bee Line Publishing;1619 Judson Ave. Apt #34B;10;18;21/09/2007 19:40;82516;50161.68
1117;Bee Line Publishing;1750 Lily Court;46;25;25/02/2000 01:33;84070;84017.96
1512;Bee Line Publishing;4522 N. Greenview Apt. 1B;30;40;02/04/1994 15:20;32197;78800.164
1640;Bee Line Publishing;1831 Beverly Place #9D;49;22;22/04/1990 17:00;64456;24068.992
1860;Bee Line Publishing;1907 S. Prospect Ave.;23;17;09/02/1977 01:33;82336;27792.984
1884;Bee Line Publishing;3901 Chester Ave. Apt. 3C;50;34;22/02/1978 01:47;3054;13664.575
2351;Bee Line Publishing;1482 Concorde Circle;47;10;30/07/1990 09:42;99047;41198.64
2361;Bee Line Publishing;5518 Madison St.;38;4;19/08/1992 22:33;29284;75680.8
2721;Bee Line Publishing;1912 Old Briar Lane #2;26;5;12/08/1996 15:27;85848;14722.288
2747;Bee Line Publishing;10 Marquette Rd.;1;9;08/12/1989 22:40;25940;15345.839
2805;Bee Line Publishing;1065 Hillcrest Circle;50;23;15/03/2003 06:53;95631;55340.227
3039;Bee Line Publishing;1619 Judson Ave. Apt #34B;35;40;20/06/2006 07:40;41926;32163.016
3346;Bee Line Publishing;220 Vine Ave.;18;9;05/07/1990 18:47;13665;39376.984
3406;Bee Line Publishing;1486 Old Deerfield Rd.;47;12;23/02/2007 21:48;47888;30656.867
3461;Bee Line Publishing;201-C Frontage Rd.;34;11;01/02/2005 18:27;78728;2395.184
3730;Bee Line Publishing;43078 Kennedy Dr.;34;41;11/12/2005 14:02;54916;69484.66
3762;Bee Line Publishing;2644 Princeton Ln.;15;2;11/05/1992 17:00;20100;92312.23
4142;Bee Line Publishing;654 Walnut Rd.;23;44;23/09/2006 22:07;92600;36963.914
4212;Bee Line Publishing;628 Orwenstensia;29;5;19/11/2005 02:28;85011;73774.375
4243;Bee Line Publishing;1912 Old Briar Lane #2;10;35;02/02/1983 18:53;73134;79252.664
4302;Bee Line Publishing;1575 Oak Ave.  Apt. 2C;12;37;19/02/1993 22:13;37457;83632.375
4480;Bee Line Publishing;969 Saxony Drive;1;8;22/10/1982 03:00;90030;95255.53
4757;Bee Line Publishing;3478 Bryn Mawr St.;13;8;21/04/2000 13:02;61805;35600.992
4838;Bee Line Publishing;175 beech St.;17;5;30/11/2003 13:47;98096;38610.176
4938;Bee Line Publishing;3344 Beachwood Ln.;3;29;22/07/2003 23:00;17404;60524.76
472;Bernhardt Ltd.;1660 Park Ave.;40;45;21/03/1972 04:27;35814;78935.22
1120;Bernhardt Ltd.;456 Grossman Ln.;48;8;11/09/2005 13:40;69906;84053.61
1188;Bernhardt Ltd.;4467 Sheridan Rd.;30;45;08/12/1982 12:53;46270;80.2887
1372;Bernhardt Ltd.;244 Briar Ln;42;49;29/04/2003 08:07;85232;31628.854
1496;Bernhardt Ltd.;746 Judson Place;42;32;10/04/1974 21:07;37706;68686.94
1522;Bernhardt Ltd.;618 Sheriden rd.;8;23;01/01/1994 21:33;83441;60208.555
1571;Bernhardt Ltd.;1752 Clinton Ave.;3;12;01/06/2002 14:47;87299;23636.299
1870;Bernhardt Ltd.;445 Park Ave.;8;9;20/07/2003 03:15;77007;18440.684
1960;Bernhardt Ltd.;600 Central Ave;12;7;23/10/1980 15:40;32840;11435.66
2033;Bernhardt Ltd.;1777 balsamic Ave.;13;26;13/06/2006 16:35;68288;25600.074
2046;Bernhardt Ltd.;1975 elmwood Circle;45;28;03/07/1987 09:40;66455;78704.3
2095;Bernhardt Ltd.;854 Woodbine;32;8;20/04/1994 17:40;86902;18336.662
2412;Bernhardt Ltd.;2045 St. johns Ave.;27;35;07/07/1992 17:42;60795;68088.945
2433;Bernhardt Ltd.;770 Exmoor Rd.;43;47;23/04/2005 15:42;83686;51240.38
3003;Bernhardt Ltd.;1550 Ridge Rd.;49;15;17/02/2002 09:47;4165;58120.652
3299;Bernhardt Ltd.;600 Central Ave;7;21;03/04/1987 14:53;64708;40152.85
3336;Bernhardt Ltd.;1777 balsamic Ave.;9;4;28/11/2004 22:02;34907;91588.21
3567;Bernhardt Ltd.;3062 Lindenwood Ln.;18;28;23/12/1972 23:07;11892;74058.56
3589;Bernhardt Ltd.;465 Stratford Rd.;49;22;07/09/1970 04:48;12062;91659.16
