sequence,now,first,second,third,fourth,fifth
255,2007/11/0510:44:43.255,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.254,Y,12599
256,2007/11/0510:44:43.256,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.255,Y,12600
257,2007/11/0510:44:43.257,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.256,Y,12601
258,2007/11/0510:44:43.258,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.257,Y,12602
259,2007/11/0510:44:43.259,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.258,Y,12603
260,2007/11/0510:44:43.260,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.259,Y,12604
261,2007/11/0510:44:43.261,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.260,Y,12605
262,2007/11/0510:44:43.262,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.261,Y,12606
263,2007/11/0510:44:43.263,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.262,Y,12607
264,2007/11/0510:44:43.264,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.263,Y,12608
265,2007/11/0510:44:43.265,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.264,Y,12609
266,2007/11/0510:44:43.266,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.265,Y,12610
267,2007/11/0510:44:43.267,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.266,Y,12611
268,2007/11/0510:44:43.268,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.267,Y,12612
269,2007/11/0510:44:43.269,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.268,Y,12613
270,2007/11/0510:44:43.270,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.269,Y,12614
271,2007/11/0510:44:43.271,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.270,Y,12615
272,2007/11/0510:44:43.272,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.271,Y,12616
273,2007/11/0510:44:43.273,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.272,Y,12617
274,2007/11/0510:44:43.274,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.273,Y,12618
275,2007/11/0510:44:43.275,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.274,Y,12619
276,2007/11/0510:44:43.276,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.275,Y,12620
277,2007/11/0510:44:43.277,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.276,Y,12621
278,2007/11/0510:44:43.278,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.277,Y,12622
279,2007/11/0510:44:43.279,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.278,Y,12623
280,2007/11/0510:44:43.280,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.279,Y,12624
281,2007/11/0510:44:43.281,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.280,Y,12625
282,2007/11/0510:44:43.282,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.281,Y,12626
283,2007/11/0510:44:43.283,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.282,Y,12627
284,2007/11/0510:44:43.284,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.283,Y,12628
285,2007/11/0510:44:43.285,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.284,Y,12629
286,2007/11/0510:44:43.286,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.285,Y,12630
287,2007/11/0510:44:43.287,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.286,Y,12631
288,2007/11/0510:44:43.288,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.287,Y,12632
289,2007/11/0510:44:43.289,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.288,Y,12633
290,2007/11/0510:44:43.290,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.289,Y,12634
291,2007/11/0510:44:43.291,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.290,Y,12635
292,2007/11/0510:44:43.292,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.291,Y,12636
293,2007/11/0510:44:43.293,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.292,Y,12637
294,2007/11/0510:44:43.294,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.293,Y,12638
295,2007/11/0510:44:43.295,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.294,Y,12639
296,2007/11/0510:44:43.296,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.295,Y,12640
297,2007/11/0510:44:43.297,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.296,Y,12641
298,2007/11/0510:44:43.298,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.297,Y,12642
299,2007/11/0510:44:43.299,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.298,Y,12643
300,2007/11/0510:44:43.300,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.299,Y,12644
301,2007/11/0510:44:43.301,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.300,Y,12645
302,2007/11/0510:44:43.302,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.301,Y,12646
303,2007/11/0510:44:43.303,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.302,Y,12647
304,2007/11/0510:44:43.304,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.303,Y,12648
305,2007/11/0510:44:43.305,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.304,Y,12649
306,2007/11/0510:44:43.306,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.305,Y,12650
307,2007/11/0510:44:43.307,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.306,Y,12651
308,2007/11/0510:44:43.308,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.307,Y,12652
309,2007/11/0510:44:43.309,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.308,Y,12653
310,2007/11/0510:44:43.310,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.309,Y,12654
311,2007/11/0510:44:43.311,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.310,Y,12655
312,2007/11/0510:44:43.312,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.311,Y,12656
313,2007/11/0510:44:43.313,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.312,Y,12657
314,2007/11/0510:44:43.314,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.313,Y,12658
315,2007/11/0510:44:43.315,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.314,Y,12659
316,2007/11/0510:44:43.316,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.315,Y,12660
317,2007/11/0510:44:43.317,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.316,Y,12661
318,2007/11/0510:44:43.318,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.317,Y,12662
319,2007/11/0510:44:43.319,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.318,Y,12663
320,2007/11/0510:44:43.320,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.319,Y,12664
321,2007/11/0510:44:43.321,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.320,Y,12665
322,2007/11/0510:44:43.322,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.321,Y,12666
323,2007/11/0510:44:43.323,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.322,Y,12667
324,2007/11/0510:44:43.324,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.323,Y,12668
325,2007/11/0510:44:43.325,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.324,Y,12669
326,2007/11/0510:44:43.326,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.325,Y,12670
327,2007/11/0510:44:43.327,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.326,Y,12671
328,2007/11/0510:44:43.328,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.327,Y,12672
329,2007/11/0510:44:43.329,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.328,Y,12673
330,2007/11/0510:44:43.330,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.329,Y,12674
331,2007/11/0510:44:43.331,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.330,Y,12675
332,2007/11/0510:44:43.332,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.331,Y,12676
333,2007/11/0510:44:43.333,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.332,Y,12677
334,2007/11/0510:44:43.334,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.333,Y,12678
335,2007/11/0510:44:43.335,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.334,Y,12679
336,2007/11/0510:44:43.336,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.335,Y,12680
337,2007/11/0510:44:43.337,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.336,Y,12681
338,2007/11/0510:44:43.338,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.337,Y,12682
339,2007/11/0510:44:43.339,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.338,Y,12683
340,2007/11/0510:44:43.340,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.339,Y,12684
341,2007/11/0510:44:43.341,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.340,Y,12685
342,2007/11/0510:44:43.342,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.341,Y,12686
343,2007/11/0510:44:43.343,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.342,Y,12687
344,2007/11/0510:44:43.344,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.343,Y,12688
345,2007/11/0510:44:43.345,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.344,Y,12689
346,2007/11/0510:44:43.346,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.345,Y,12690
347,2007/11/0510:44:43.347,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.346,Y,12691
348,2007/11/0510:44:43.348,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.347,Y,12692
349,2007/11/0510:44:43.349,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.348,Y,12693
350,2007/11/0510:44:43.350,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.349,Y,12694
351,2007/11/0510:44:43.351,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.350,Y,12695
352,2007/11/0510:44:43.352,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.351,Y,12696
353,2007/11/0510:44:43.353,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.352,Y,12697
354,2007/11/0510:44:43.354,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.353,Y,12698
355,2007/11/0510:44:43.355,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.354,Y,12699
356,2007/11/0510:44:43.356,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.355,Y,12700
357,2007/11/0510:44:43.357,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.356,Y,12701
358,2007/11/0510:44:43.358,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.357,Y,12702
359,2007/11/0510:44:43.359,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.358,Y,12703
360,2007/11/0510:44:43.360,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.359,Y,12704
361,2007/11/0510:44:43.361,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.360,Y,12705
362,2007/11/0510:44:43.362,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.361,Y,12706
363,2007/11/0510:44:43.363,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.362,Y,12707
364,2007/11/0510:44:43.364,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.363,Y,12708
365,2007/11/0510:44:43.365,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.364,Y,12709
366,2007/11/0510:44:43.366,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.365,Y,12710
367,2007/11/0510:44:43.367,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.366,Y,12711
368,2007/11/0510:44:43.368,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.367,Y,12712
369,2007/11/0510:44:43.369,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.368,Y,12713
370,2007/11/0510:44:43.370,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.369,Y,12714
371,2007/11/0510:44:43.371,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.370,Y,12715
372,2007/11/0510:44:43.372,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.371,Y,12716
373,2007/11/0510:44:43.373,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.372,Y,12717
374,2007/11/0510:44:43.374,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.373,Y,12718
375,2007/11/0510:44:43.375,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.374,Y,12719
376,2007/11/0510:44:43.376,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.375,Y,12720
377,2007/11/0510:44:43.377,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.376,Y,12721
378,2007/11/0510:44:43.378,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.377,Y,12722
379,2007/11/0510:44:43.379,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.378,Y,12723
380,2007/11/0510:44:43.380,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.379,Y,12724
381,2007/11/0510:44:43.381,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.380,Y,12725
382,2007/11/0510:44:43.382,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.381,Y,12726
383,2007/11/0510:44:43.383,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.382,Y,12727
384,2007/11/0510:44:43.384,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.383,Y,12728
385,2007/11/0510:44:43.385,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.384,Y,12729
386,2007/11/0510:44:43.386,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.385,Y,12730
387,2007/11/0510:44:43.387,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.386,Y,12731
388,2007/11/0510:44:43.388,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.387,Y,12732
389,2007/11/0510:44:43.389,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.388,Y,12733
390,2007/11/0510:44:43.390,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.389,Y,12734
391,2007/11/0510:44:43.391,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.390,Y,12735
392,2007/11/0510:44:43.392,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.391,Y,12736
393,2007/11/0510:44:43.393,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.392,Y,12737
394,2007/11/0510:44:43.394,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.393,Y,12738
395,2007/11/0510:44:43.395,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.394,Y,12739
396,2007/11/0510:44:43.396,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.395,Y,12740
397,2007/11/0510:44:43.397,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.396,Y,12741
398,2007/11/0510:44:43.398,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.397,Y,12742
399,2007/11/0510:44:43.399,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.398,Y,12743
400,2007/11/0510:44:43.400,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.399,Y,12744
401,2007/11/0510:44:43.401,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.400,Y,12745
402,2007/11/0510:44:43.402,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.401,Y,12746
403,2007/11/0510:44:43.403,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.402,Y,12747
404,2007/11/0510:44:43.404,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.403,Y,12748
405,2007/11/0510:44:43.405,12.7,undeuxtroisquatrecinq,0304/12/0500:00:00.404,Y,12749
406,2007/11/0510:44:43.406,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.405,Y,12750
407,2007/11/0510:44:43.407,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.406,Y,12751
408,2007/11/0510:44:43.408,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.407,Y,12752
409,2007/11/0510:44:43.409,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.408,Y,12753
410,2007/11/0510:44:43.410,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.409,Y,12754
411,2007/11/0510:44:43.411,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.410,Y,12755
412,2007/11/0510:44:43.412,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.411,Y,12756
413,2007/11/0510:44:43.413,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.412,Y,12757
414,2007/11/0510:44:43.414,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.413,Y,12758
415,2007/11/0510:44:43.415,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.414,Y,12759
416,2007/11/0510:44:43.416,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.415,Y,12760
417,2007/11/0510:44:43.417,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.416,Y,12761
418,2007/11/0510:44:43.418,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.417,Y,12762
419,2007/11/0510:44:43.419,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.418,Y,12763
420,2007/11/0510:44:43.420,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.419,Y,12764
421,2007/11/0510:44:43.421,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.420,Y,12765
422,2007/11/0510:44:43.422,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.421,Y,12766
423,2007/11/0510:44:43.423,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.422,Y,12767
424,2007/11/0510:44:43.424,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.423,Y,12768
425,2007/11/0510:44:43.425,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.424,Y,12769
426,2007/11/0510:44:43.426,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.425,Y,12770
427,2007/11/0510:44:43.427,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.426,Y,12771
428,2007/11/0510:44:43.428,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.427,Y,12772
429,2007/11/0510:44:43.429,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.428,Y,12773
430,2007/11/0510:44:43.430,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.429,Y,12774
431,2007/11/0510:44:43.431,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.430,Y,12775
432,2007/11/0510:44:43.432,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.431,Y,12776
433,2007/11/0510:44:43.433,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.432,Y,12777
434,2007/11/0510:44:43.434,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.433,Y,12778
435,2007/11/0510:44:43.435,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.434,Y,12779
436,2007/11/0510:44:43.436,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.435,Y,12780
437,2007/11/0510:44:43.437,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.436,Y,12781
438,2007/11/0510:44:43.438,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.437,Y,12782
439,2007/11/0510:44:43.439,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.438,Y,12783
440,2007/11/0510:44:43.440,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.439,Y,12784
441,2007/11/0510:44:43.441,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.440,Y,12785
442,2007/11/0510:44:43.442,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.441,Y,12786
443,2007/11/0510:44:43.443,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.442,Y,12787
444,2007/11/0510:44:43.444,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.443,Y,12788
445,2007/11/0510:44:43.445,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.444,Y,12789
446,2007/11/0510:44:43.446,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.445,Y,12790
447,2007/11/0510:44:43.447,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.446,Y,12791
448,2007/11/0510:44:43.448,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.447,Y,12792
449,2007/11/0510:44:43.449,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.448,Y,12793
450,2007/11/0510:44:43.450,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.449,Y,12794
451,2007/11/0510:44:43.451,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.450,Y,12795
452,2007/11/0510:44:43.452,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.451,Y,12796
453,2007/11/0510:44:43.453,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.452,Y,12797
454,2007/11/0510:44:43.454,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.453,Y,12798
455,2007/11/0510:44:43.455,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.454,Y,12799
456,2007/11/0510:44:43.456,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.455,Y,12800
457,2007/11/0510:44:43.457,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.456,Y,12801
458,2007/11/0510:44:43.458,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.457,Y,12802
459,2007/11/0510:44:43.459,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.458,Y,12803
460,2007/11/0510:44:43.460,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.459,Y,12804
461,2007/11/0510:44:43.461,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.460,Y,12805
462,2007/11/0510:44:43.462,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.461,Y,12806
463,2007/11/0510:44:43.463,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.462,Y,12807
464,2007/11/0510:44:43.464,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.463,Y,12808
465,2007/11/0510:44:43.465,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.464,Y,12809
466,2007/11/0510:44:43.466,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.465,Y,12810
467,2007/11/0510:44:43.467,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.466,Y,12811
468,2007/11/0510:44:43.468,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.467,Y,12812
469,2007/11/0510:44:43.469,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.468,Y,12813
470,2007/11/0510:44:43.470,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.469,Y,12814
471,2007/11/0510:44:43.471,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.470,Y,12815
472,2007/11/0510:44:43.472,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.471,Y,12816
473,2007/11/0510:44:43.473,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.472,Y,12817
474,2007/11/0510:44:43.474,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.473,Y,12818
475,2007/11/0510:44:43.475,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.474,Y,12819
476,2007/11/0510:44:43.476,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.475,Y,12820
477,2007/11/0510:44:43.477,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.476,Y,12821
478,2007/11/0510:44:43.478,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.477,Y,12822
479,2007/11/0510:44:43.479,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.478,Y,12823
480,2007/11/0510:44:43.480,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.479,Y,12824
481,2007/11/0510:44:43.481,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.480,Y,12825
482,2007/11/0510:44:43.482,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.481,Y,12826
483,2007/11/0510:44:43.483,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.482,Y,12827
484,2007/11/0510:44:43.484,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.483,Y,12828
485,2007/11/0510:44:43.485,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.484,Y,12829
486,2007/11/0510:44:43.486,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.485,Y,12830
487,2007/11/0510:44:43.487,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.486,Y,12831
488,2007/11/0510:44:43.488,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.487,Y,12832
489,2007/11/0510:44:43.489,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.488,Y,12833
490,2007/11/0510:44:43.490,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.489,Y,12834
491,2007/11/0510:44:43.491,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.490,Y,12835
492,2007/11/0510:44:43.492,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.491,Y,12836
493,2007/11/0510:44:43.493,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.492,Y,12837
494,2007/11/0510:44:43.494,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.493,Y,12838
495,2007/11/0510:44:43.495,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.494,Y,12839
496,2007/11/0510:44:43.496,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.495,Y,12840
497,2007/11/0510:44:43.497,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.496,Y,12841
498,2007/11/0510:44:43.498,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.497,Y,12842
499,2007/11/0510:44:43.499,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.498,Y,12843
500,2007/11/0510:44:43.500,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.499,Y,12844
501,2007/11/0510:44:43.501,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.500,Y,12845
502,2007/11/0510:44:43.502,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.501,Y,12846
503,2007/11/0510:44:43.503,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.502,Y,12847
504,2007/11/0510:44:43.504,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.503,Y,12848
505,2007/11/0510:44:43.505,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.504,Y,12849
506,2007/11/0510:44:43.506,12.8,undeuxtroisquatrecinq,0304/12/0500:00:00.505,Y,12850
507,2007/11/0510:44:43.507,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.506,Y,12851
508,2007/11/0510:44:43.508,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.507,Y,12852
509,2007/11/0510:44:43.509,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.508,Y,12853
510,2007/11/0510:44:43.510,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.509,Y,12854
511,2007/11/0510:44:43.511,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.510,Y,12855
512,2007/11/0510:44:43.512,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.511,Y,12856
